ateneo	gruppo	codice	nome
70009	14	0380106204600002	infermieristica (L/SNT1)
70009	10	0380106203100001	informatica (L-31)
70009	11	0380106200700001	ingegneria civile e ambientale (L-7)
70009	12	0380106200800001	ingegneria elettronica e informatica - già ingegneria dell'informazione (L-8)
70009	12	0380106200900001	ingegneria meccanica (L-9)
70009	3	0380106201000001	lettere, arti e archeologia (L-10)
70009	4	0380106201100001	lingue e letterature moderne (L-11, ex L-10)
70009	14	0380106204700003	logopedia (L/SNT2)
70009	7	0380106201500001	manager degli itinerari culturali (L-15)
70009	9	0380106203500001	matematica (L-35)
70009	14	0380106204700004	ortottica ed assistenza oftalmologica (L/SNT2)
70009	14	0380106204600001	ostetricia (L/SNT1)
70009	9	0380106201300001	scienze biologiche (L-13)
70009	1	0380106201900001	scienze dell'educazione - già scienze filosofiche e dell'educazione (L-19, ex L-5)
70009	5	0380106202000001	scienze e tecnologie della comunicazione (L-20)
70009	9	0380106203400001	scienze geologiche (L-34)
70009	8	0380104015000001	scienze giuridiche (31)
70009	8	0380106201400001	scienze giuridiche della sicurezza e della prevenzione - già operatore dei servizi giuridici (L-14)
70009	15	0380106202200001	scienze motorie (L-22)
70009	14	0380106204700005	tecnica della riabilitazione psichiatrica (L/SNT2)
70009	14	0380106204800001	tecniche di laboratorio biomedico (L/SNT3)
70009	14	0380106204800002	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70009	13	0380106202500001	tecnologie agrarie e gestione sostenibile degli agroecosistemi - già tecnologie agrarie e acquacoltura del delta (L-25)
70009	12	0380106205600001	tecnologie per l'industria digitale (L-P03)
70010	14	0480106204900002	assistenza sanitaria (L/SNT4)
70010	9	0480106200200002	biotecnologie (L-2)
70010	9	0480104005300001	chimica (21)
70010	9	0480106202700005	chimica (L-27)
70010	2	0480106200400003	design tessile e moda (L-4)
70010	9	0480106204400001	diagnostica e materiali per la conservazione e il restauro - già tecnologie per la conservazione e il restauro (L-43)
70010	14	0480106204800002	dietistica (L/SNT3)
70010	2	0480104009300001	discipline delle arti, della musica e dello spettacolo (23)
70010	2	0480106200300002	discipline delle arti, della musica e dello spettacolo (L-3)
70010	7	0480106201800001	economia aziendale (L-18)
70010	7	0480104015300001	economia e commercio (28)
70010	7	0480106203300002	economia e commercio (L-33)
70010	7	0480104015400001	economia e gestione dei servizi turistici (17)
70010	1	0480104010400001	educatore professionale (18)
70010	14	0480106204700002	educazione professionale (L/SNT2)
70010	3	0480106200500001	filosofia (L-5)
70010	9	0480106203000003	fisica e astrofisica (L-30)
70010	14	0480106204700005	fisioterapia (L/SNT2)
70010	14	0480106204600002	infermieristica (L/SNT1)
70010	10	0480106203100002	informatica (L-31)
70010	12	0480106200800003	ingegneria biomedica (L-8,L-9)
70010	11	0480104000800001	ingegneria civile (8)
70010	11	0480106200700002	ingegneria civile e edile per la sostenibilità  - già ingegneria civile, edile e ambientale (L-7)
70010	11	0480106202300001	ingegneria edile (L-23)
70010	12	0480106200800001	ingegneria elettronica - già ingegneria elettronica e delle telecomunicazioni (L-8)
70010	12	0480106200900005	ingegneria gestionale - dall'a.a. 2016/17 (L-9)
70010	12	0480104000500002	ingegneria industriale (10)
70010	12	0480106200800002	ingegneria informatica (L-8)
70010	12	0480104000500001	ingegneria meccanica (10)
70010	12	0480106200900004	ingegneria meccanica (L-9)
70010	3	0480104009800001	lettere (5)
70010	3	0480106201000003	lettere - già lettere moderne (L-10)
70010	4	0480106201100002	lingue, letterature e studi interculturali (L-11)
70010	14	0480106204700007	logopedia (L/SNT2)
70010	9	0480106203500001	matematica (L-35)
70010	5	0480104009200003	media e giornalismo (14)
70010	14	0480106204600003	ostetricia (L/SNT1)
70010	9	0480106203000002	ottica e optometria (L-30)
70010	11	0480106202100001	pianificazione della città, del territorio e del paesaggio (L-21)
70010	2	0480106200400002	product, interior, communication and eco-social design - design del prodotto, degli interni, della comunicazione e eco-sociale (L-4)
70010	2	0480106200300001	progettazione e gestione di eventi e imprese dell'arte e dello spettacolo (L-3)
70010	13	0480106202500006	scienze agrarie (L-25)
70010	9	0480106201300002	scienze biologiche (L-13)
70010	8	0480106201400001	scienze dei servizi giuridici (L-14)
70010	11	0480106201700001	scienze dell'architettura (L-17)
70010	1	0480106201900003	scienze dell'educazione e della formazione - già scienze della formazione continua e tecnologie dell'istruzione (L-19)
70010	1	0480106201900002	scienze dell'educazione sociale (L-19)
70010	1	0480106201900001	scienze dell'infanzia (L-19)
70010	6	0480104005700004	scienze e tecniche di psicologia clinica e di comunità (34)
70010	6	0480104005700001	scienze e tecniche di psicologia generale e sperimentale (34)
70010	6	0480106202400007	scienze e tecniche psicologiche (L-24)
70010	9	0480106202900001	scienze farmaceutiche applicate-controllo qualità (L-29)
70010	13	0480106202500009	scienze faunistiche (L-38, ex L-25)
70010	13	0480106202500005	scienze forestali e ambientali (L-25)
70010	9	0480106203400001	scienze geologiche (L-34)
70010	8	0480104015000001	scienze giuridiche (31)
70010	8	0480106201400002	scienze giuridiche della sicurezza (L-14)
70010	15	0480104023200001	scienze motorie (33)
70010	15	0480106202200001	scienze motorie, sport e salute (L-22)
70010	9	0480106203200001	scienze naturali (L-32)
70010	5	0480106203600005	scienze politiche (L-36)
70010	5	0480106202000001	scienze umanistiche per la comunicazione (L-20)
70010	13	0480106202500004	scienze vivaistiche e progettazione degli spazi verdi - già scienze e tecnologie per la gestione degli spazi verdi e del paesaggio (L-25)
70010	14	0480106203900001	servizio sociale - già sociologia e politiche sociali (L-39, ex L-40)
70010	5	0480104017200001	sociologia - già scienze sociali (36)
70010	9	0480106204100001	statistica (L-41)
70010	3	0480106204200002	storia (L-42)
70010	2	0480106200100003	storia e tutela dei beni archeologici, artistici, archivistici e librari (L-1)
70010	2	0480104008700001	storia e tutela dei beni artistici (13)
70010	7	0480106201800002	sustainable business for societal challenges - economia sostenibile per le sfide sociali (L-18)
70010	5	0480106203700002	sviluppo sostenibile, cooperazione e gestione dei conflitti - già sviluppo economico, cooperazione internazionale socio-sanitaria e gestione dei conflitti (L-37)
70010	14	0480106204900001	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70010	14	0480106204800004	tecniche di laboratorio biomedico (L/SNT3)
70010	14	0480106204800005	tecniche di neurofisiopatologia (L/SNT3)
70010	14	0480106204800003	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70010	14	0480106204800001	tecniche ortopediche (L/SNT3)
70010	13	0480106202600001	tecnologie alimentari (L-26)
70010	13	0480106202500011	tecnologie e trasformazioni avanzate per il settore legno arredo edilizia (L-25)
70010	13	0480106205500001	tecnologie e trasformazioni avanzate per il settore legno arredo edilizia (L-P02)
70010	13	0480106202500010	viticoltura ed enologia (L-25,L-26)
70011	9	0100106200200004	biotecnologie (L-2)
70011	9	0100106202700001	chimica e tecnologie chimiche (L-27)
70011	2	0100104008700001	conservazione dei beni culturali (13)
70011	2	0100106200100001	conservazione dei beni culturali (L-1)
70011	2	0100106200400001	design del prodotto e della comunicazione - già design del prodotto e della nautica (L-4)
70011	2	0100106200400002	design del prodotto nautico (L-4)
70011	14	0100106204800008	dietistica (L/SNT3)
70011	7	0100106201400010	diritto ed economia delle imprese (L-14,L-18)
70011	7	0100106201800002	economia aziendale (L-18)
70011	7	0100104015300002	economia del turismo (28)
70011	7	0100106201800004	economia delle aziende marittime, della logistica e dei trasporti (L-18)
70011	7	0100104015400004	economia marittima e dei trasporti (17)
70011	14	0100106204700002	educazione professionale (L/SNT2)
70011	1	0100104010400002	esperto in processi formativi (18)
70011	3	0100106200500002	filosofia (L-5)
70011	9	0100106203000004	fisica (L-30)
70011	14	0100106204700004	fisioterapia (L/SNT2)
70011	14	0100106204800007	igiene dentale (L/SNT3)
70011	14	0100106204600001	infermieristica (L/SNT1)
70011	14	0100106204600003	infermieristica pediatrica (L/SNT1)
70011	10	0100106203100002	informatica (L-31)
70011	12	0100106200800004	ingegneria biomedica (L-8)
70011	12	0100106200900005	ingegneria chimica e di processo - già ingegneria chimica (L-9)
70011	11	0100106200700001	ingegneria civile, edile e ambientale - già ingegneria civile e ambientale (L-7)
70011	11	0100104000800001	ingegneria dell'ambiente (8)
70011	12	0100106200900004	ingegneria dell'energia - già ingegneria meccanica-energia e produzione (L-9)
70011	12	0100106200900002	ingegneria elettrica (L-9)
70011	12	0100106200800005	ingegneria elettronica e tecnologie dell'informazione (L-8)
70011	12	0100106200900010	ingegneria gestionale (L-9)
70011	12	0100106200800002	ingegneria informatica (L-8)
70011	12	0100104000500003	ingegneria meccanica (10)
70011	12	0100106200900003	ingegneria meccanica (L-9)
70011	12	0100106200900006	ingegneria nautica (L-9)
70011	12	0100106200900007	ingegneria navale - sede di Genova (L-9)
70011	3	0100106201000006	lettere (L-10)
70011	4	0100106201100001	lingue e culture moderne (L-11)
70011	14	0100106204700001	logopedia (L/SNT2)
70011	9	0100106202800001	maritime science and technology - scienza e tecnologia marittima (L-28)
70011	9	0100106203500002	matematica (L-35)
70011	5	0100106202000001	media, comunicazione e società - già scienze della comunicazione (L-20)
70011	14	0100106204700005	ortottica ed assistenza oftalmologica (L/SNT2)
70011	14	0100106204600004	ostetricia (L/SNT1)
70011	14	0100106204700006	podologia (L/SNT2)
70011	9	0100106203000001	scienza dei materiali (L-30)
70011	9	0100106203200002	scienze ambientali (L-32)
70011	9	0100106203200001	scienze ambientali e naturali (L-32)
70011	9	0100104005500002	scienze biologiche (12)
70011	9	0100106201300002	scienze biologiche (L-13)
70011	7	0100106201500001	scienze del turismo: impresa, cultura e territorio (L-15)
70011	5	0100106203600006	scienze dell'amministrazione e della politica - già scienze politiche e dell'amministrazione (L-16, ex L-36)
70011	11	0100106201700001	scienze dell'architettura (L-17)
70011	1	0100106201900001	scienze dell'educazione e della formazione - già scienze pedagogiche e dell'educazione (L-19)
70011	5	0100104009200001	scienze della comunicazione (14)
70011	6	0100106202400001	scienze e tecniche psicologiche (L-24)
70011	7	0100106203300001	scienze economiche e finanziarie - già economia e commercio (L-33)
70011	9	0100106203400001	scienze geologiche (L-34)
70011	8	0100104015000001	scienze giuridiche (31)
70011	5	0100106203600001	scienze internazionali e diplomatiche (L-36)
70011	15	0100106202200001	scienze motorie, sport e salute (L-22)
70011	1	0100104010400001	scienze pedagogiche e dell'educazione (18)
70011	8	0100106201400008	servizi legali all'impresa e alla pubblica amministrazione - già giurista dell'impresa e dell'amministrazione (L-14)
70011	14	0100104016800001	servizio sociale (6)
70011	14	0100106203900003	servizio sociale (L-39)
70011	9	0100106203500001	statistica matematica e trattamento informatico dei dati (L-35)
70011	3	0100104010600001	storia (38)
70011	3	0100106204200001	storia (L-42)
70011	14	0100106204700008	tecnica della riabilitazione psichiatrica (L/SNT2)
70011	14	0100106204900001	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70011	14	0100106204800006	tecniche di fisiopatologia cardiocircolatoria e perfusione cardiovascolare (L/SNT3)
70011	14	0100106204800001	tecniche di laboratorio biomedico (L/SNT3)
70011	14	0100106204800002	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70011	14	0100106204800004	tecniche ortopediche (L/SNT3)
70011	12	0100106205600001	tecnologie industriali (L-P03)
70011	11	0100106205400002	tecnologie per l'edilizia e il territorio (L-P01)
70011	4	0100106201200001	teorie e tecniche della mediazione interlinguistica (L-12)
70011	14	0100106204700009	terapia della neuro e psicomotricità dell'età evolutiva (L/SNT2)
70012	2	0750106200100002	beni culturali (L-1)
70012	9	0750106200200002	biotecnologie (L-2)
70012	4	0750104021100003	comunicazione linguistica interculturale (3)
70012	8	0750106201400001	diritto e management dello sport (L-14)
70012	2	0750106200300001	discipline delle arti, della musica e dello spettacolo (L-3)
70012	7	0750106201800002	economia aziendale (L-18)
70012	7	0750106203300002	economia, finanza e innovazione - già economia e finanza (L-33)
70012	1	0750106201900001	educazione sociale e tecniche dell'intervento educativo - già educatore socio-culturale (L-19)
70012	3	0750106200500004	filosofia (L-5)
70012	9	0750106203000002	fisica (L-30)
70012	14	0750106204600001	infermieristica (L/SNT1)
70012	12	0750106200900006	ingegneria biomedica (L-9)
70012	11	0750106200700004	ingegneria civile (L-7)
70012	12	0750106200800001	ingegneria dell'informazione: elettronica, informatica e telecomunicazioni - già ingegneria dell'informazione (L-8)
70012	12	0750106200900002	ingegneria meccanica - già ingegneria industriale (L-9)
70012	12	0750106200900004	ingegneria per l'industria sostenibile - già ingegneria industriale (L-9)
70012	3	0750106201000001	lettere (L-10)
70012	4	0750106201100006	lingue, culture e letterature straniere - già lingue, letterature e comunicazione interculturale (L-11, ex L-12)
70012	7	0750106201500001	management delle organizzazioni turistiche - già manager del turismo (L-15)
70012	7	0750106201800003	management digitale (L-18)
70012	9	0750106203500002	matematica (L-35)
70012	9	0750106203000003	ottica e optometria (L-30)
70012	1	0750104010400001	pedagogia dell'infanzia (18)
70012	4	0750106201200004	scienza e tecnica della mediazione linguistica (L-12)
70012	6	0750106202400002	scienza e tecniche psicologiche (L-24)
70012	9	0750106201300002	scienze biologiche (L-13)
70012	5	0750106202000001	scienze della comunicazione (L-20)
70012	9	0750106203200001	scienze e tecnologie per l'ambiente (L-32)
70012	15	0750106202200001	scienze motorie e dello sport (L-22)
70012	5	0750104016400001	scienze politiche e delle relazioni internazionali (15)
70012	5	0750106203600010	scienze politiche e delle relazioni internazionali (L-36)
70012	3	0750104009600001	scienze umane e morali (29)
